timestamp,open,high,low,close,volume,cumulative_price_volume,cumulative_volume,indicator,signal,balance_usdt,balance_btc,total_balance
2024-06-04 00:00:00,68809.89,69090.9,68629.9,69001.41,885.47608,3753352542.7613516,54782.836699999985,68513.29301027875,1,898.5982466565121,0.0014744045580332267,1000.3342400712315
2024-06-04 01:00:00,69001.4,69215.41,68900.6,69215.4,495.15752,3787573111.692586,55277.994219999986,68518.6422759568,1,898.5982466565121,0.0014744045580332267,1000.6497479026051
2024-06-04 02:00:00,69215.41,69306.67,69080.8,69139.57,426.69517,3817090040.2300515,55704.689389999985,68523.67515247808,1,898.5982466565121,0.0014744045580332267,1000.5379438049695
2024-06-04 03:00:00,69139.58,69370.01,69114.98,69170.22,388.66215,3843992613.6891522,56093.35153999998,68528.48881650464,1,898.5982466565121,0.0014744045580332267,1000.5831343046731
2024-06-04 04:00:00,69170.22,69268.27,69057.12,69061.22,385.62215,3870650237.1656227,56478.973689999984,68532.58804614132,1,898.5982466565121,0.0014744045580332267,1000.4224242078475
2024-06-04 05:00:00,69061.22,69156.16,68914.28,68956.01,450.12894,3901713102.6624436,56929.10262999999,68536.35350658688,1,898.5982466565121,0.0014744045580332267,1000.2673021042968
2024-06-04 06:00:00,68956.01,69039.71,68745.68,68905.43,1152.10393,3981089538.0014176,58081.206559999984,68543.50613203616,1,898.5982466565121,0.0014744045580332267,1000.1927267217515
2024-06-04 07:00:00,68905.43,69074.82,68894.21,69013.63,562.89903,4019926317.515024,58644.105589999985,68547.83233663134,1,898.5982466565121,0.0014744045580332267,1000.3522572949307
2024-06-04 08:00:00,69013.62,69191.99,68827.0,68836.54,719.36611,4069527936.8310537,59363.47169999999,68552.72813889445,1,898.5982466565121,0.0014744045580332267,1000.0911549917486
2024-06-04 09:00:00,68836.54,68890.01,68567.32,68717.92,1253.78456,4155694385.1991005,60617.25625999999,68556.2930689978,1,898.5982466565121,0.0014744045580332267,999.9162611230747
2024-06-04 10:00:00,68717.92,68958.0,68701.83,68890.66,651.64527,4200560268.4739947,61268.90152999999,68559.41862148799,1,898.5982466565121,0.0014744045580332267,1000.1709497664293
2024-06-04 11:00:00,68890.66,69030.0,68841.87,68955.85,518.48705,4236306099.9410033,61787.38857999999,68562.63385295842,1,898.5982466565121,0.0014744045580332267,1000.2670661995676
2024-06-04 12:00:00,68955.84,69155.5,68843.73,68946.56,981.79689,4304032344.281201,62769.18546999999,68569.19222471474,1,898.5982466565121,0.0014744045580332267,1000.2533689812234
2024-06-04 13:00:00,68946.56,69830.75,68946.55,69527.99,2310.51288,4464463029.45358,65079.69834999999,68599.93427510379,1,898.5982466565121,0.0014744045580332267,1001.1106320234007
2024-06-04 14:00:00,69527.99,70089.99,69319.79,69651.49,3400.63908,4701443671.079057,68480.33742999999,68653.92092854145,1,898.5982466565121,0.0014744045580332267,1001.2927209863178
2024-06-04 15:00:00,69651.49,70480.0,69463.83,70445.0,3308.73493,4933483961.313334,71789.07235999999,68721.93495652707,1,898.5982466565121,0.0014744045580332267,1002.4626757471627
2024-06-04 16:00:00,70445.0,70999.0,70388.17,70800.0,3577.03841,5186484513.713068,75366.11076999998,68817.19728832797,1,898.5982466565121,0.0014744045580332267,1002.9860893652645
2024-06-04 17:00:00,70800.0,70833.52,70360.4,70564.0,1477.20962,5290754792.558131,76843.32038999998,68851.1996320066,1,898.5982466565121,0.0014744045580332267,1002.6381298895686
2024-06-04 18:00:00,70564.01,71063.45,70564.0,70693.67,2685.01525,5480783274.257158,79528.33563999998,68916.10682093183,1,898.5982466565121,0.0014744045580332267,1002.8293159286088
2024-06-04 19:00:00,70693.67,70727.76,70092.5,70423.6,1513.09125,5587327019.651234,81041.42688999997,68944.08494602502,1,898.5982466565121,0.0014744045580332267,1002.4311234896209
2024-06-04 20:00:00,70423.61,70550.0,70168.67,70402.69,676.26117,5634918078.9597645,81717.68805999997,68955.91655532902,1,898.5982466565121,0.0014744045580332267,1002.4002936903123
2024-06-04 21:00:00,70402.69,70630.08,70340.41,70620.0,560.36634,5674440808.446466,82278.05439999996,68966.63818592274,1,898.5982466565121,0.0014744045580332267,1002.7206965448186
2024-06-04 22:00:00,70620.01,70736.0,70510.0,70561.3,756.17993,5727828951.542296,83034.23432999996,68981.53511933876,1,898.5982466565121,0.0014744045580332267,1002.634148997262
2024-06-04 23:00:00,70561.31,70610.0,70414.9,70537.84,482.91118,5761884289.014774,83517.14550999996,68990.43608147351,1,898.5982466565121,0.0014744045580332267,1002.5995594663306
2024-06-05 00:00:00,70537.83,70900.0,70423.51,70776.0,1036.06996,5835134265.962014,84553.21546999995,69011.38216360747,1,898.5982466565121,0.0014744045580332267,1002.9507036558717
2024-06-05 01:00:00,70775.99,71275.0,70646.16,70986.3,1527.72558,5943555656.90029,86080.94104999995,69046.12780020593,1,898.5982466565121,0.0014744045580332267,1003.2607709344261
2024-06-05 02:00:00,70986.29,71140.3,70672.08,70837.96,1397.29959,6042601067.86541,87478.24063999995,69075.47549718776,1,898.5982466565121,0.0014744045580332267,1003.0420577622874
2024-06-05 03:00:00,70837.96,70991.73,70768.0,70947.58,786.32991,6098353774.50829,88264.57054999995,69091.75149788675,1,898.5982466565121,0.0014744045580332267,1003.203681989939
2024-06-05 04:00:00,70947.58,71260.0,70826.15,71168.53,1358.27161,6194906367.022835,89622.84215999994,69121.95839497396,1,898.5982466565121,0.0014744045580332267,1003.5294516770365
2024-06-05 05:00:00,71168.54,71196.0,70884.61,70999.99,804.58799,6252053730.910166,90427.43014999994,69138.90752550785,1,898.5982466565121,0.0014744045580332267,1003.2809555328256
2024-06-05 06:00:00,70999.99,71150.0,70850.0,71119.05,1231.70706,6339553810.411997,91659.13720999994,69164.4499760833,1,898.5982466565121,0.0014744045580332267,1003.456498139505
2024-06-05 07:00:00,71119.06,71379.21,71032.6,71200.0,1297.93292,6431971743.845259,92957.07012999995,69192.92674403552,1,898.5982466565121,0.0014744045580332267,1003.5758511884778
2024-06-05 08:00:00,71199.99,71243.6,70880.4,70927.57,1095.54386,6509774190.304213,94052.61398999995,69214.17613120627,1,898.5982466565121,0.0014744045580332267,1003.1741791547329
2024-06-05 09:00:00,70927.57,71032.08,70825.0,70894.19,758.70704,6563579485.743526,94811.32102999995,69227.80333022357,1,898.5982466565121,0.0014744045580332267,1003.1249635305857
2024-06-05 10:00:00,70894.2,70908.59,70725.03,70800.33,860.62926,6624521776.805985,95671.95028999995,69242.04802688558,1,898.5982466565121,0.0014744045580332267,1002.9865759187687
2024-06-05 11:00:00,70800.33,71093.96,70694.61,70971.71,740.4467,6677034325.878345,96412.39698999995,69254.93540598205,1,898.5982466565121,0.0014744045580332267,1003.2392593719244
2024-06-05 12:00:00,70971.7,71120.0,70652.6,70940.01,1417.83072,6777564483.541471,97830.22770999995,69278.83786218241,1,898.5982466565121,0.0014744045580332267,1003.1925207474347
2024-06-05 13:00:00,70940.01,71169.99,70588.0,70730.7,1685.4948,6896947344.226074,99515.72250999995,69305.10245286142,1,898.5982466565121,0.0014744045580332267,1002.8839131293928
2024-06-05 14:00:00,70730.7,71080.0,70383.66,70867.99,1853.41573,7028126950.921693,101369.13823999994,69332.0183336472,1,898.5982466565121,0.0014744045580332267,1003.0863341311652
2024-06-05 15:00:00,70867.99,71731.35,70775.0,71580.0,2767.85879,7225647212.810532,104136.99702999994,69385.97634737783,1,898.5982466565121,0.0014744045580332267,1004.1361249205304
2024-06-05 16:00:00,71580.01,71758.0,71268.0,71312.77,1520.33366,7334269361.701864,105657.33068999994,69415.62231229096,1,898.5982466565121,0.0014744045580332267,1003.7421197904872
2024-06-05 17:00:00,71312.78,71704.0,71231.48,71628.98,1367.90189,7432103738.488808,107025.23257999994,69442.53760844115,1,898.5982466565121,0.0014744045580332267,1004.2083412557829
2024-06-05 18:00:00,71628.98,71748.22,70895.15,71096.81,1778.53896,7558818817.637945,108803.77153999994,69472.02942187595,1,898.5982466565121,0.0014744045580332267,1003.4237073821344
2024-06-05 19:00:00,71096.8,71398.73,70871.2,71279.95,937.98536,7625587704.661198,109741.75689999995,69486.6559463766,1,898.5982466565121,0.0014744045580332267,1003.6937298328926
2024-06-05 20:00:00,71279.95,71357.68,71160.0,71196.02,699.46084,7675415826.035033,110441.21773999995,69497.7471554547,1,898.5982466565121,0.0014744045580332267,1003.5699830583368
2024-06-05 21:00:00,71196.02,71211.34,71036.31,71138.42,363.26274,7701254228.857044,110804.48047999995,69503.09405807023,1,898.5982466565121,0.0014744045580332267,1003.4850573557941
2024-06-05 22:00:00,71138.43,71274.11,71090.0,71144.86,381.44972,7728401874.46504,111185.93019999996,69508.81159660472,1,898.5982466565121,0.0014744045580332267,1003.4945525211479
2024-06-05 23:00:00,71144.85,71294.47,70700.0,71108.0,1034.39613,7801879331.218854,112220.32632999995,69522.87153644794,1,898.5982466565121,0.0014744045580332267,1003.4402059691388
2024-06-06 00:00:00,71108.0,71183.99,70955.99,71018.06,470.98831,7835344312.893024,112691.31463999995,69529.26530250856,1,898.5982466565121,0.0014744045580332267,1003.3075980231893
2024-06-06 01:00:00,71018.06,71189.97,70900.0,71124.0,491.92883,7870306345.826942,113183.24346999996,69535.96755612525,1,898.5982466565121,0.0014744045580332267,1003.4637964420673
2024-06-06 02:00:00,71124.01,71237.02,71103.7,71160.0,454.18419,7902629229.686148,113637.42765999996,69542.48606656776,1,898.5982466565121,0.0014744045580332267,1003.5168750061565
2024-06-06 03:00:00,71160.01,71188.0,71012.34,71050.0,421.21498,7932570642.252179,114058.64263999996,69548.17678559902,1,898.5982466565121,0.0014744045580332267,1003.3546905047729
2024-06-06 04:00:00,71050.0,71106.46,70909.7,71054.52,591.72521,7974597073.208127,114650.36784999997,69555.79142704103,1,898.5982466565121,0.0014744045580332267,1003.3613548133751
2024-06-06 05:00:00,71054.51,71084.4,70800.0,70895.45,668.78311,8022031596.484239,115319.15095999997,69563.74140550852,1,898.5982466565121,0.0014744045580332267,1003.1268212803288
2024-06-06 06:00:00,70895.45,71037.72,70804.0,70887.99,577.39715,8062974772.575681,115896.54810999997,69570.44799059014,1,898.5982466565121,0.0014744045580332267,1003.1158222223258
2024-06-06 07:00:00,70888.0,71069.62,70853.23,71021.47,603.86899,8105838263.057226,116500.41709999998,69577.7617353889,1,898.5982466565121,0.0014744045580332267,1003.3126257427322
2024-06-06 08:00:00,71021.46,71039.5,70862.5,70904.01,518.12755,8142591815.252751,117018.54464999998,69583.77272258062,1,898.5982466565121,0.0014744045580332267,1003.1394421833455
2024-06-06 09:00:00,70904.01,71147.28,70904.0,70978.88,567.45225,8182886629.7893715,117585.99689999998,69590.65573725107,1,898.5982466565121,0.0014744045580332267,1003.2498308526056
2024-06-06 10:00:00,70978.89,71000.0,70892.5,70988.0,426.66814,8213163072.1151285,118012.66503999998,69595.60712683936,1,898.5982466565121,0.0014744045580332267,1003.2632774221747
2024-06-06 11:00:00,70988.01,71204.59,70935.01,71170.01,798.77919,8269958831.280134,118811.44422999998,69605.74282112769,1,898.5982466565121,0.0014744045580332267,1003.5316337957823
2024-06-06 12:00:00,71170.01,71443.6,71052.97,71187.17,1387.14463,8368762248.766573,120198.58885999997,69624.46338296034,1,898.5982466565121,0.0014744045580332267,1003.5569345779983
2024-06-06 13:00:00,71187.18,71535.95,71000.0,71123.09,1918.70297,8505411660.305022,122117.29182999997,69649.52737525037,1,898.5982466565121,0.0014744045580332267,1003.4624547339195
2024-06-06 14:00:00,71123.1,71520.0,71020.57,71464.57,1587.29162,8618641182.091331,123704.58344999998,69671.15479253758,1,898.5982466565121,0.0014744045580332267,1003.9659344023967
2024-06-06 15:00:00,71464.56,71700.0,71250.61,71300.0,1524.3121,8727502781.176458,125228.89554999997,69692.40400025599,1,898.5982466565121,0.0014744045580332267,1003.7232916442812
2024-06-06 16:00:00,71300.0,71379.93,70825.0,70948.95,2206.4127,8884271257.13855,127435.30824999997,69715.93178642115,1,898.5982466565121,0.0014744045580332267,1003.2057019241836
2024-06-06 17:00:00,70948.95,71225.01,70800.0,71098.31,1300.39004,8976652404.678461,128735.69828999997,69729.31769443593,1,898.5982466565121,0.0014744045580332267,1003.4259189889714
2024-06-06 18:00:00,71098.3,71158.87,70871.57,71075.0,591.43061,9018664764.802967,129327.12889999997,69735.28942853512,1,898.5982466565121,0.0014744045580332267,1003.3915506187236
2024-06-06 19:00:00,71075.0,71078.73,70450.0,70479.49,1416.32041,9118755287.827557,130743.44930999997,69745.4085535596,1,898.5982466565121,0.0014744045580332267,1002.5135279603693
2024-06-06 20:00:00,70479.49,70742.49,70117.64,70720.01,1649.2742,9235073176.539019,132392.72350999998,69755.14160973861,1,898.5982466565121,0.0014744045580332267,1002.8681517446674
2024-06-06 21:00:00,70720.01,70859.81,70667.0,70740.51,409.43665,9264043183.340778,132802.16015999997,69758.22661453296,1,898.5982466565121,0.0014744045580332267,1002.8983770381071
2024-06-06 22:00:00,70740.51,70920.76,70664.0,70901.01,656.5042,9310542450.155857,133458.66435999997,69763.4919006907,1,898.5982466565121,0.0014744045580332267,1003.1350189696715
2024-06-06 23:00:00,70901.01,70958.89,70748.8,70799.06,603.66646,9353303515.988726,134062.33081999997,69768.3193987357,1,898.5982466565121,0.0014744045580332267,1002.9847034249799
2024-06-07 00:00:00,70799.06,70883.6,70740.0,70883.05,403.79489,9381906549.109066,134466.12570999996,69771.52423758242,1,898.5982466565121,0.0014744045580332267,1003.1085386638092
2024-06-07 01:00:00,70883.05,70900.0,70670.48,70840.01,493.06368,9416817181.7324,134959.18938999996,69775.29447453955,1,898.5982466565121,0.0014744045580332267,1003.0450802916314
2024-06-07 02:00:00,70840.0,70872.06,70663.59,70824.08,469.58357,9450057395.111612,135428.77295999994,69778.80097830296,1,898.5982466565121,0.0014744045580332267,1003.0215930270219
2024-06-07 03:00:00,70824.09,71015.2,70741.2,70989.68,456.07768,9482400307.976778,135884.85063999993,69782.61567287236,1,898.5982466565121,0.0014744045580332267,1003.2657544218323
2024-06-07 04:00:00,70989.69,71274.7,70989.68,71226.52,1041.73348,9556533847.378555,136926.58411999993,69793.12241517239,1,898.5982466565121,0.0014744045580332267,1003.6149523973569
2024-06-07 05:00:00,71226.52,71449.98,71170.0,71290.6,1688.26465,9676913070.87022,138614.84876999992,69811.51843931868,1,898.5982466565121,0.0014744045580332267,1003.7094322414356
2024-06-07 06:00:00,71290.6,71353.06,71162.38,71265.7,589.45023,9718917518.251108,139204.2989999999,69817.65353562187,1,898.5982466565121,0.0014744045580332267,1003.6727195679406
2024-06-07 07:00:00,71265.7,71310.8,71068.16,71110.0,854.07909,9779696337.145058,140058.37808999993,69825.857406836,1,898.5982466565121,0.0014744045580332267,1003.4431547782548
2024-06-07 08:00:00,71110.01,71192.4,71048.12,71117.2,754.25811,9833338600.692095,140812.63619999992,69832.78536682989,1,898.5982466565121,0.0014744045580332267,1003.4537704910726
